dismissal,career_phase,ball_age,early_phase,is_pace,is_spin,outside_off_proxy,straight_bat_proxy,leg_side_proxy,short_ball_proxy,full_length_proxy,condition_proxy,high_pressure,innings,match_id
1,peak,old_ball,0,1,0,0,1,0,0,1,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1022593
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1022595
1,peak,new_ball,1,1,0,1,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1022597
1,peak,new_ball,0,1,0,0,1,0,0,1,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1022597
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030213
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030213
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,1,3,1030213
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,1,3,1030213
1,peak,middle_overs,0,1,0,1,0,0,0,0,neutral,0,1,1030215
0,peak,new_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030215
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030215
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030215
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1030215
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030215
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1030215
1,peak,middle_overs,0,1,0,0,1,0,0,1,neutral,1,3,1030215
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030215
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,3,1030215
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1030215
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,3,1030215
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030215
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030215
1,peak,old_ball,0,1,0,0,1,0,0,1,neutral,0,1,1030217
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030217
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030217
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030217
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1030217
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1030217
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1030217
1,peak,middle_overs,0,1,0,0,1,0,0,1,neutral,1,3,1030217
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030217
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030217
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030217
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,1,3,1030217
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1030217
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,1,3,1030217
1,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034809
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034809
1,peak,old_ball,0,0,1,1,0,0,0,0,neutral,0,1,1034811
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1034811
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1034811
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1034811
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,1,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1034811
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1034811
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,1,3,1034811
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,3,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1034811
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1034811
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1034813
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1034813
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034813
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1034813
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034813
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034813
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1034813
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034815
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034815
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1034817
1,peak,old_ball,0,1,0,0,1,0,0,1,neutral,0,1,1041761
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1041761
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1041761
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1041761
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1041761
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1041761
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1041761
1,peak,middle_overs,0,0,1,1,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,0,0,1,0,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,0,0,1,0,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,3,1041761
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,3,1041761
1,peak,new_ball,0,1,0,1,0,0,0,0,neutral,0,2,1062573
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,0,2,1062573
1,peak,middle_overs,0,1,0,0,1,0,0,1,neutral,1,4,1062573
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,4,1062573
0,peak,new_ball,1,0,1,0,0,0,0,0,neutral,1,4,1062573
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,4,1062573
0,peak,new_ball,0,0,1,0,0,0,0,0,neutral,1,4,1062573
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,4,1062573
0,peak,new_ball,1,0,1,0,0,0,0,0,neutral,1,4,1062573
1,peak,middle_overs,0,0,1,0,1,0,0,1,neutral,0,1,1062574
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1062574
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1062574
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1062574
1,peak,middle_overs,0,1,0,0,1,0,0,1,neutral,1,3,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1062574
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,1,3,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1062574
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1062574
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1062575
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,2,1062575
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,0,1,1109602
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109602
1,peak,middle_overs,0,0,1,1,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,1,1109603
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1109603
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1109604
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119549
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119549
1,peak,old_ball,0,1,0,0,1,0,0,1,neutral,1,4,1119549
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,4,1119549
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1119549
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,4,1119549
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1119549
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,4,1119549
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1119549
1,peak,middle_overs,0,1,0,1,0,0,0,0,neutral,0,1,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119550
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,0,1,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119550
1,peak,middle_overs,0,1,0,1,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119550
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,1,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1119551
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119551
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1119551
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,1,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,1,1119551
1,peak,old_ball,0,1,0,0,1,0,0,1,neutral,1,3,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1119551
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,3,1119551
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119551
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,3,1119551
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119552
1,peak,old_ball,0,0,1,1,0,0,0,0,neutral,1,4,1119552
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,4,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1119552
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1119552
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,1,4,1119552
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,1,4,1119552
0,peak,old_ball,0,0,1,0,0,0,0,0,neutral,1,4,1119552
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1119553
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,2,1119553
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,2,1119553
0,peak,middle_overs,0,0,1,0,0,0,0,0,neutral,0,2,1119553
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1119553
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119553
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1119553
1,peak,new_ball,1,1,0,1,0,0,0,0,neutral,1,4,1119553
1,peak,new_ball,1,1,0,1,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
0,peak,new_ball,1,1,0,0,0,0,0,0,neutral,1,2,1122276
1,peak,middle_overs,0,1,0,0,1,0,0,1,neutral,1,4,1122276
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1122276
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1122276
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,4,1122276
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1122276
0,peak,new_ball,0,1,0,0,0,0,0,0,neutral,1,4,1122276
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,1,4,1122276
1,peak,old_ball,0,1,0,1,0,0,0,0,neutral,0,2,1122277
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1122277
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1122277
0,peak,middle_overs,0,1,0,0,0,0,0,0,neutral,0,2,1122277
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1122277
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1122277
0,peak,old_ball,0,1,0,0,0,0,0,0,neutral,0,2,1122277
